"id";"uri";"siglaTipo";"numero";"ano";"codTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_url"
"2313889";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313889";"PDL";"11";"2022";"557";"Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo";"Susta as Portarias nºs 1, 2, 3 e 4 da SCTIE/MS, de 20 de janeiro de 2022 e a NOTA TÉCNICA Nº 2/2022-SCTIE/MS, de 20 de janeiro de 2022 e os efeitos delas decorrentes.";"";"";"2022-02-02T17:12:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131158";"";"2022-02-02T17:12:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Decreto Legislativo n. 11/2022, pelo Deputado Reginaldo Lopes  (PT/MG) e outros, que ""Susta as Portarias nºs 1, 2, 3 e 4 da SCTIE/MS, de 20 de janeiro de 2022 e a NOTA TÉCNICA Nº 2/2022-SCTIE/MS, de 20 de janeiro de 2022 e os efeitos delas decorrentes"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131158"
"2313890";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313890";"PDL";"12";"2022";"557";"Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo";"Susta a aplicação do Acordo de Cooperação nº 16/2021, celebrado entre o Ministério da Economia e a Federação Brasileira de Bancos – Febraban, e do Acordo de Cooperação nº 27/2021, celebrado entre o Ministério da Economia e a Associação Brasileira de Bancos – ABBC.";"";"";"2022-02-02T17:12:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131160";"";"2022-02-02T17:12:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Decreto Legislativo n. 12/2022, pelo Deputado Reginaldo Lopes  (PT/MG) e outros, que ""Susta a aplicação do Acordo de Cooperação nº 16/2021, celebrado entre o Ministério da Economia e a Federação Brasileira de Bancos – Febraban, e do Acordo de Cooperação nº 27/2021, celebrado entre o Ministério da Economia e a Associação Brasileira de Bancos – ABBC"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131160"
"2313892";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313892";"REQ";"8";"2022";"349";"Requerimento de Constituição de Comissão Externa";"Requer nos termos regimentais que seja criada Comissão Representativa Externa, destinada a acompanhar as investigações do triplo homicídio de pessoas da mesma família de ambientalistas ocorrida na Zona Rural de São Felix do Xingu, no Estado do Pará, no dia 09 de janeiro de 2022.";"";"";"2022-02-02T17:12:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131163";"";"2022-02-02T17:12:00";"1";"";"100068";"SERCO(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100068";"";"Apresentação de Proposição";"100";"Aguardando Criação de Comissão Temporária";"902";"Apresentação do Requerimento n. 8/2022, pelo Deputado Reginaldo Lopes  (PT/MG) e outros, que ""Requer nos termos regimentais que seja criada Comissão Representativa Externa, destinada a acompanhar as investigações do triplo homicídio de pessoas da mesma família de ambientalistas ocorrida na Zona Rural de São Felix do Xingu, no Estado do Pará, no dia 09 de janeiro de 2022. "".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131163"
"2313893";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313893";"PDL";"13";"2022";"557";"Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo";"Susta, nos termos do inciso V do art. 49 da Constituição Federal, os efeitos do Decreto nº 10.935, de 12 de janeiro de 2022.";"";"Sustação, Decreto, critério, licença ambiental, empreendimento, exploração, cavidade natural, caverna.";"2022-02-02T17:13:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131165";"";"2022-02-02T17:13:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Pendências";"1220";"Apresentação do Projeto de Decreto Legislativo n. 13/2022, pelos Deputados Reginaldo Lopes  (PT/MG) e Nilto Tatto  PT, que ""Susta, nos termos do inciso V do art. 49 da Constituição Federal, os efeitos do Decreto nº 10.935, de 12 de janeiro de 2022"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131165"
"2313894";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313894";"REQ";"9";"2022";"349";"Requerimento de Constituição de Comissão Externa";"Requer nos termos regimentais que seja criada Comissão Representativa Externa, destinada a avaliar os impactos das enchentes e inundações no país, assim como para fiscalizar a adoção de ações emergenciais e medidas de assistência à população, de responsabilidade do governo federal, necessárias ao enfrentamento das consequências desses desastres para a população.";"";"";"2022-02-02T17:13:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131167";"";"2022-02-02T17:13:00";"1";"";"100068";"SERCO(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100068";"";"Apresentação de Proposição";"100";"Aguardando Criação de Comissão Temporária";"902";"Apresentação do Requerimento n. 9/2022, pelo Deputado Reginaldo Lopes  (PT/MG) e outros, que ""Requer nos termos regimentais que seja criada Comissão Representativa Externa, destinada a avaliar os impactos das enchentes e inundações no país, assim como para fiscalizar a adoção de ações emergenciais e medidas de assistência à população, de responsabilidade do governo federal, necessárias ao enfrentamento das consequências desses desastres para a população"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131167"
"2313895";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313895";"REQ";"10";"2022";"349";"Requerimento de Constituição de Comissão Externa";"Requer a criação da Comissão Temporária Externa para acompanhar in locu os efeitos sociais e na oferta de alimentos da seca nos estados da região Sul do Brasil.";"";"";"2022-02-02T17:13:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131169";"";"2022-02-02T17:13:00";"1";"";"100068";"SERCO(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100068";"";"Apresentação de Proposição";"100";"Aguardando Criação de Comissão Temporária";"902";"Apresentação do Requerimento n. 10/2022, pelo Deputado Reginaldo Lopes  (PT/MG) e outros, que ""Requer a criação da Comissão Temporária Externa para acompanhar in locu os efeitos sociais e na oferta de alimentos da seca nos estados da região Sul do Brasil. "".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131169"
"2313896";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313896";"REQ";"11";"2022";"354";"Requerimento de Voto de regozijo ou louvor";"Requer Voto de Louvor ao amazonense José Alberto Simonetti, novo Presidente da Ordem dos Advogados do Brasil (OAB).";"";"";"2022-02-02T17:14:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131171";"";"2022-02-02T17:14:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Requerimento n. 11/2022, pelo Deputado Capitão Alberto Neto  (REPUBLIC/AM), que ""Requer Voto de Louvor ao amazonense José Alberto Simonetti, novo Presidente da Ordem dos Advogados do Brasil (OAB)"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131171"
"2313897";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313897";"PL";"82";"2022";"139";"Projeto de Lei";"Acresce dispositivo à Lei N° 10.714, de 13 de agosto de 2003, a fim de disciplinar o cumprimento de critérios de acessibilidade no serviço de atendimento destinado a atender denúncias de violência contra a mulher a que se refere a Lei N° 10.714, de 13 de agosto de 2003.";"";"";"2022-02-02T17:16:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131173";"";"2022-02-02T17:16:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Lei n. 82/2022, pelo Deputado Felipe Rigoni  (PSL/ES), que ""Acresce dispositivo à Lei N° 10.714, de 13 de agosto de 2003, a fim de disciplinar o cumprimento de critérios de acessibilidade no serviço de atendimento destinado a atender denúncias de violência contra a mulher a que se refere a Lei N° 10.714, de 13 de agosto de 2003"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131174"
"2313898";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313898";"PLP";"1";"2022";"140";"Projeto de Lei Complementar";"Altera a Lei Complementar nº 116, de 31 de julho de 2003, que dispõe sobre o Imposto sobre Serviços de Qualquer Natureza, de competência dos Municípios e do Distrito Federal, para esclarecer sobre a sua não incidência nas atividades de pesquisa, desenvolvimento e inovação executadas mediante convênio com Instituições científica, Tecnológica e de Inovação (ICTs), bem como com instituições de pesquisa ou instituições de ensino superior, mantidas pelo poder público.";"";"";"2022-02-02T17:18:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131177";"";"2022-02-02T17:18:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Lei Complementar n. 1/2022, pelo Deputado Capitão Alberto Neto  (REPUBLIC/AM), que ""Altera a Lei Complementar nº 116, de 31 de julho de 2003, que dispõe sobre o Imposto sobre Serviços de Qualquer Natureza, de competência dos Municípios e do Distrito Federal, para esclarecer sobre a sua não incidência nas atividades de pesquisa, desenvolvimento e inovação executadas mediante convênio com Instituições científica, Tecnológica e de Inovação (ICTs), bem como com instituições de pesquisa ou instituições de ensino superior, mantidas pelo poder público"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131178"
"2313899";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313899";"PL";"83";"2022";"139";"Projeto de Lei";"Institui o auxilio emergencial para situacoes decorrentes de secas e enchentes";"";"";"2022-02-02T17:18:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131179";"";"2022-02-02T17:18:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Lei n. 83/2022, pela Deputada Talíria Petrone  (PSOL/RJ) e outros, que ""Institui o auxilio emergencial para situacoes decorrentes de secas e enchentes"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131180"
"2313900";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313900";"DOC";"8";"2022";"859";"Indicação de Líder de Partido ou Bloco Parlamentar";"Indica Dep Sâmia Bomfim como nova Líder do PSOL";"";"";"2022-02-02T17:18:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131181";"";"2022-02-02T19:13:36";"4";"";"100648";"COMPI(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100648";"";"Relatório de Conferência de Assinaturas";"1042";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Relatório de Conferência de Assinaturas Eletrônicas.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131283"
"2313901";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313901";"PL";"84";"2022";"139";"Projeto de Lei";"Inscreve o nome de Elza Soares no Livro dos Heróis e Heroínas da Pátria.";"";"Inscrição, nome, artista, Cantor, mulher, Livro dos Heróis e Heroínas da Pátria, homenagem póstuma, Título honorífico.";"2022-02-02T17:19:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131183";"";"2022-02-02T17:19:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Lei n. 84/2022, pela Deputada Talíria Petrone  (PSOL/RJ), que ""Inscreve o nome de Elza Soares no Livro dos Heróis e Heroínas da Pátria"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131184"
"2313902";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313902";"INC";"9";"2022";"133";"Indicação";"Sugere a implementação de linha de crédito específica, com taxas de juros subsidiadas e condições de pagamento flexíveis, em benefício das micro e pequenas empresas, atuantes no segmento da construção civil, que executam projetos habitacionais no âmbito do Programa Casa Verde e Amarela (PCVEA).";"";"";"2022-02-02T17:21:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131185";"";"2022-02-02T17:21:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Chancela e Publicação do Despacho";"1210";"Apresentação da Indicação n. 9/2022, pelo Deputado Pinheirinho  (PP/MG), que ""Sugere a implementação de linha de crédito específica, com taxas de juros subsidiadas e condições de pagamento flexíveis, em benefício das micro e pequenas empresas, atuantes no segmento da construção civil, que executam projetos habitacionais no âmbito do Programa Casa Verde e Amarela (PCVEA)"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131186"
"2313903";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313903";"INC";"10";"2022";"133";"Indicação";"Sugere a implementação de renegociação de dívidas de crédito rural em atraso, renegociadas ou não, contratadas em Minas Gerais até 2021.";"";"";"2022-02-02T17:21:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131187";"";"2022-02-02T17:21:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Chancela e Publicação do Despacho";"1210";"Apresentação da Indicação n. 10/2022, pelo Deputado Pinheirinho  (PP/MG), que ""Sugere a implementação de renegociação de dívidas de crédito rural em atraso, renegociadas ou não, contratadas em Minas Gerais até 2021"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131188"
"2313904";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313904";"PL";"85";"2022";"139";"Projeto de Lei";"Dispõe sobre a suspensão do pagamento de operações de financiamento à atividade rural no Estado de Minas Gerais em decorrência da crise provocada por desastres naturais.";"";"Suspensão, prazo determinado, pagamento, Crédito rural,  Estado(ente federado), Minas Gerais, impacto, atividade, produtor rural, decorrência, desastre ambiental, chuva.";"2022-02-02T17:21:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131190";"";"2022-02-02T17:21:00";"1";"";"100001";"SECAP(SGM)";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"";"Apresentação de Proposição";"100";"Aguardando Despacho do Presidente da Câmara dos Deputados";"905";"Apresentação do Projeto de Lei n. 85/2022, pelo Deputado Pinheirinho  (PP/MG), que ""Dispõe sobre a suspensão do pagamento de operações de financiamento à atividade rural no Estado de Minas Gerais em decorrência da crise provocada por desastres naturais"".";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2131191"
