"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"357094-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-132";"PLEN";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"357094-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-132";"PLEN";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";"PRTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36829";"Sim"
"357094-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-132";"PLEN";"Mantido o texto. Sim: 342; não: 51; abstenção: 01; total: 394.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"GOV.";"";"Sim"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"Minoria";"";"Sim"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"PvPps";"";"Sim"
"357094-124";"https://dadosabertos.camara.leg.br/api/v2/votacoes/357094-124";"PLEN";"Aprovado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 98, de 2007, em primeiro turno, ressalvados os destaques. Sim: 395; não: 21; abstenção: 04; total: 420.";"PRTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36829";"Sim"
